date,year,month,month_name,dia,valle_bravo_mm3,valle_bravo_pct,valle_bravo_lluvia,villa_victoria_mm3,villa_victoria_pct,villa_victoria_lluvia,el_bosque_mm3,el_bosque_pct,el_bosque_lluvia,total_mm3,total_pct,source_pdf
2024-11-16,2024,11,NOVIEMBRE,16,103.939,55.96,0.0,259.542,65.81,0.0,159.938,79.02,0.0,523419000,66.89,Noviembre_2024.pdf
2024-11-17,2024,11,NOVIEMBRE,17,103.471,55.71,0.0,260.287,66.0,0.0,159.098,78.61,0.0,522856000,66.82,Noviembre_2024.pdf
2024-11-18,2024,11,NOVIEMBRE,18,103.471,55.71,0.0,261.027,66.18,0.0,158.528,78.32,0.0,523026000,66.84,Noviembre_2024.pdf
2024-11-19,2024,11,NOVIEMBRE,19,103.003,55.46,0.0,261.175,66.22,0.0,158.528,78.32,0.0,522706000,66.8,Noviembre_2024.pdf
2024-11-20,2024,11,NOVIEMBRE,20,102.77,55.33,0.0,261.175,66.22,6.3,158.81,78.46,8.0,522755000,66.8,Noviembre_2024.pdf
2024-11-21,2024,11,NOVIEMBRE,21,102.302,55.08,0.0,261.175,66.22,0.0,158.81,78.46,0.0,522287000,66.74,Noviembre_2024.pdf
2024-11-22,2024,11,NOVIEMBRE,22,101.834,54.83,0.0,261.175,66.22,0.0,158.81,78.46,0.0,521819000,66.68,Noviembre_2024.pdf
2024-11-23,2024,11,NOVIEMBRE,23,101.834,54.83,0.0,261.47,66.3,0.0,158.81,78.46,0.0,522114000,66.72,Noviembre_2024.pdf
2024-11-24,2024,11,NOVIEMBRE,24,101.6,54.7,0.0,261.47,66.3,0.0,158.81,78.46,0.0,521880000,66.69,Noviembre_2024.pdf
2024-11-25,2024,11,NOVIEMBRE,25,101.366,54.58,0.0,261.765,66.37,0.0,158.622,78.37,0.0,521753000,66.68,Noviembre_2024.pdf
2024-11-26,2024,11,NOVIEMBRE,26,101.132,54.45,0.0,261.912,66.41,0.0,157.13,77.63,0.0,520174000,66.47,Noviembre_2024.pdf
2024-11-27,2024,11,NOVIEMBRE,27,100.664,54.2,0.0,262.352,66.52,0.0,156.41,77.28,0.0,519426000,66.38,Noviembre_2024.pdf
2024-11-28,2024,11,NOVIEMBRE,28,100.196,53.95,0.0,262.792,66.63,0.0,156.05,77.1,0.0,519038000,66.33,Noviembre_2024.pdf
2024-11-29,2024,11,NOVIEMBRE,29,99.962,53.82,0.0,263.084,66.71,0.0,156.05,77.1,0.0,519096000,66.34,Noviembre_2024.pdf
2024-11-30,2024,11,NOVIEMBRE,30,99.495,53.57,0.0,263.376,66.78,0.0,155.87,77.01,0.0,518741000,66.29,Noviembre_2024.pdf
2024-12-01,2024,12,DICIEMBRE,1,99.261,53.44,0.0,263.521,66.82,0.0,155.78,76.97,0.0,518562000,66.27,Diciembre_2024.pdf
2024-12-02,2024,12,DICIEMBRE,2,99.027,53.32,0.0,263.376,66.78,0.0,155.78,76.97,0.0,518183000,66.22,Diciembre_2024.pdf
2024-12-03,2024,12,DICIEMBRE,3,98.793,53.19,0.0,263.376,66.78,0.0,155.6,76.88,0.0,517769000,66.17,Diciembre_2024.pdf
2024-12-04,2024,12,DICIEMBRE,4,98.325,52.94,0.0,263.084,66.71,0.0,155.51,76.83,0.0,516919000,66.06,Diciembre_2024.pdf
2024-12-05,2024,12,DICIEMBRE,5,98.091,52.81,0.0,263.084,66.71,0.0,155.24,76.7,0.0,516415000,65.99,Diciembre_2024.pdf
2024-12-06,2024,12,DICIEMBRE,6,97.857,52.69,0.0,263.667,66.85,0.0,154.25,76.21,0.0,515774000,65.91,Diciembre_2024.pdf
2024-12-07,2024,12,DICIEMBRE,7,97.389,52.44,0.0,264.103,66.96,0.0,153.17,75.68,0.0,514662000,65.77,Diciembre_2024.pdf
2024-12-08,2024,12,DICIEMBRE,8,97.155,52.31,0.0,264.103,66.96,0.0,152.63,75.41,0.0,513888000,65.67,Diciembre_2024.pdf
2024-12-09,2024,12,DICIEMBRE,9,96.687,52.06,0.0,264.393,67.04,0.0,152.45,75.32,0.0,513530000,65.63,Diciembre_2024.pdf
2024-12-10,2024,12,DICIEMBRE,10,96.22,51.81,0.0,264.393,67.04,0.0,152.36,75.28,0.0,512973000,65.55,Diciembre_2024.pdf
2024-12-11,2024,12,DICIEMBRE,11,95.986,51.68,0.0,264.393,67.04,0.0,152.09,75.14,0.0,512469000,65.49,Diciembre_2024.pdf
2024-12-12,2024,12,DICIEMBRE,12,95.752,51.55,0.0,264.248,67.0,0.0,151.91,75.05,0.0,511910000,65.42,Diciembre_2024.pdf
2024-12-13,2024,12,DICIEMBRE,13,95.284,51.3,0.0,264.248,67.0,0.0,151.82,75.01,0.0,511352000,65.35,Diciembre_2024.pdf
2024-12-14,2024,12,DICIEMBRE,14,95.05,51.18,0.0,264.248,67.0,0.0,151.28,74.74,0.0,510578000,65.25,Diciembre_2024.pdf
2024-12-15,2024,12,DICIEMBRE,15,94.816,51.05,0.0,264.248,67.0,0.0,151.28,74.74,0.0,510344000,65.22,Diciembre_2024.pdf
2024-12-16,2024,12,DICIEMBRE,16,94.582,50.92,0.0,264.248,67.0,0.0,150.47,74.34,0.0,509300000,65.08,Diciembre_2024.pdf
2024-12-17,2024,12,DICIEMBRE,17,94.161,50.7,0.0,264.682,67.11,0.0,149.48,73.85,0.0,508323000,64.96,Diciembre_2024.pdf
2024-12-18,2024,12,DICIEMBRE,18,93.951,50.58,0.0,265.548,67.33,0.0,148.85,73.54,0.0,508349000,64.96,Diciembre_2024.pdf
2024-12-19,2024,12,DICIEMBRE,19,93.53,50.36,0.0,265.836,67.4,0.0,148.76,73.5,0.0,508126000,64.93,Diciembre_2024.pdf
2024-12-20,2024,12,DICIEMBRE,20,93.109,50.13,0.0,265.548,67.33,0.0,148.67,73.45,0.0,507327000,64.83,Diciembre_2024.pdf
2024-12-21,2024,12,DICIEMBRE,21,93.109,50.13,3.0,265.548,67.33,1.7,148.58,73.41,1.0,507237000,64.82,Diciembre_2024.pdf
2024-12-22,2024,12,DICIEMBRE,22,92.898,50.02,6.0,265.548,67.33,0.0,148.49,73.36,0.0,506936000,64.78,Diciembre_2024.pdf
2024-12-23,2024,12,DICIEMBRE,23,92.688,49.9,0.0,265.548,67.33,0.0,148.4,73.32,0.0,506636000,64.74,Diciembre_2024.pdf
2024-12-24,2024,12,DICIEMBRE,24,92.477,49.79,0.0,265.548,67.33,0.0,149.12,73.68,0.0,507145000,64.81,Diciembre_2024.pdf
2024-12-25,2024,12,DICIEMBRE,25,92.056,49.56,0.0,265.548,67.33,0.0,148.302,73.27,0.0,505906000,64.65,Diciembre_2024.pdf
2024-12-26,2024,12,DICIEMBRE,26,91.636,49.34,0.0,265.548,67.33,0.0,148.204,73.22,0.0,505388000,64.58,Diciembre_2024.pdf
2024-12-27,2024,12,DICIEMBRE,27,91.215,49.11,0.0,265.548,67.33,0.0,147.812,73.03,0.0,504575000,64.48,Diciembre_2024.pdf
2024-12-28,2024,12,DICIEMBRE,28,90.794,48.88,0.0,265.692,67.37,0.0,147.322,72.79,0.0,503808000,64.38,Diciembre_2024.pdf
2024-12-29,2024,12,DICIEMBRE,29,90.373,48.66,0.0,265.98,67.44,0.0,146.244,72.25,0.0,502597000,64.23,Diciembre_2024.pdf
2024-12-30,2024,12,DICIEMBRE,30,89.952,48.43,0.0,266.697,67.62,0.0,145.264,71.77,0.0,501913000,64.14,Diciembre_2024.pdf
2024-12-31,2024,12,DICIEMBRE,31,89.741,48.32,0.0,267.411,67.8,0.0,145.166,71.72,0.0,502318000,64.19,Diciembre_2024.pdf
2024-02-01,2024,2,FEBRERO,1,56.015,30.16,1.0,132.148,33.51,0.0,120.731,59.65,0.0,308894000,39.47,Febrero_2024.pdf
2024-02-02,2024,2,FEBRERO,2,56.015,30.16,0.0,131.744,33.4,0.0,120.557,59.56,0.0,308316000,39.4,Febrero_2024.pdf
2024-02-03,2024,2,FEBRERO,3,56.015,30.16,0.0,131.339,33.3,0.0,120.47,59.52,0.0,307824000,39.34,Febrero_2024.pdf
2024-02-04,2024,2,FEBRERO,4,56.015,30.16,0.0,130.934,33.2,0.0,120.47,59.52,0.0,307419000,39.29,Febrero_2024.pdf
2024-02-05,2024,2,FEBRERO,5,56.015,30.16,0.0,130.528,33.1,0.0,120.296,59.43,0.0,306839000,39.21,Febrero_2024.pdf
2024-02-06,2024,2,FEBRERO,6,56.015,30.16,0.0,130.122,32.99,0.0,120.035,59.31,0.0,306172000,39.13,Febrero_2024.pdf
2024-02-07,2024,2,FEBRERO,7,56.015,30.16,0.0,129.715,32.89,0.0,119.948,59.26,0.0,305678000,39.06,Febrero_2024.pdf
2024-02-08,2024,2,FEBRERO,8,56.015,30.16,0.0,129.307,32.79,0.0,119.861,59.22,0.0,305183000,39.0,Febrero_2024.pdf
2024-02-09,2024,2,FEBRERO,9,56.015,30.16,0.0,128.899,32.68,0.0,119.522,59.05,0.0,304436000,38.9,Febrero_2024.pdf
2024-02-10,2024,2,FEBRERO,10,56.015,30.16,0.0,128.627,32.61,0.0,119.21,58.9,0.0,303852000,38.83,Febrero_2024.pdf
2024-02-11,2024,2,FEBRERO,11,56.015,30.16,0.0,128.218,32.51,0.0,118.898,58.74,0.0,303131000,38.74,Febrero_2024.pdf
2024-02-12,2024,2,FEBRERO,12,56.015,30.16,0.0,127.808,32.41,0.0,118.898,58.74,0.0,302721000,38.69,Febrero_2024.pdf
2024-02-13,2024,2,FEBRERO,13,56.015,30.16,0.0,127.393,32.3,0.0,118.82,58.71,0.0,302228000,38.62,Febrero_2024.pdf
2024-02-14,2024,2,FEBRERO,14,56.015,30.16,0.0,126.987,32.2,0.0,118.664,58.63,0.0,301666000,38.55,Febrero_2024.pdf
2024-02-15,2024,2,FEBRERO,15,56.015,30.16,0.0,126.575,32.09,0.0,118.586,58.59,0.0,301176000,38.49,Febrero_2024.pdf
2024-02-16,2024,2,FEBRERO,16,56.198,30.26,16.0,126.301,32.02,21.0,118.742,58.67,23.0,301241000,38.5,Febrero_2024.pdf
2024-02-17,2024,2,FEBRERO,17,56.38,30.36,12.0,126.575,32.09,7.5,118.976,58.78,1.0,301931000,38.58,Febrero_2024.pdf
2024-02-18,2024,2,FEBRERO,18,56.563,30.45,0.0,126.301,32.02,0.0,119.288,58.94,0.0,302152000,38.61,Febrero_2024.pdf
2024-02-19,2024,2,FEBRERO,19,56.563,30.45,0.0,126.026,31.95,0.0,119.522,59.05,0.0,302111000,38.61,Febrero_2024.pdf
2024-02-20,2024,2,FEBRERO,20,56.563,30.45,0.0,125.75,31.88,0.0,119.444,59.01,0.0,301757000,38.56,Febrero_2024.pdf
2024-02-21,2024,2,FEBRERO,21,56.563,30.45,0.0,125.471,31.81,0.0,119.366,58.98,0.0,301400000,38.52,Febrero_2024.pdf
2024-02-22,2024,2,FEBRERO,22,56.563,30.45,0.0,125.198,31.74,0.0,119.21,58.9,0.0,300971000,38.46,Febrero_2024.pdf
2024-02-23,2024,2,FEBRERO,23,56.563,30.45,0.0,124.645,31.6,0.0,119.132,58.86,0.0,300340000,38.38,Febrero_2024.pdf
2024-02-24,2024,2,FEBRERO,24,56.563,30.45,0.0,124.357,31.53,0.0,119.054,58.82,0.0,299974000,38.33,Febrero_2024.pdf
2024-02-25,2024,2,FEBRERO,25,56.563,30.45,0.0,123.812,31.39,0.0,118.898,58.74,0.0,299273000,38.24,Febrero_2024.pdf
2024-02-26,2024,2,FEBRERO,26,56.563,30.45,0.0,123.394,31.29,0.0,118.664,58.63,0.0,298621000,38.16,Febrero_2024.pdf
2024-02-27,2024,2,FEBRERO,27,56.563,30.45,0.0,123.115,31.22,0.0,118.508,58.55,0.0,298186000,38.11,Febrero_2024.pdf
2024-02-28,2024,2,FEBRERO,28,56.563,30.45,0.0,122.695,31.11,0.0,118.196,58.4,0.0,297454000,38.01,Febrero_2024.pdf
2024-02-29,2024,2,FEBRERO,29,56.563,30.45,0.0,122.275,31.0,0.0,118.04,58.32,0.0,296878000,37.94,Febrero_2024.pdf
2024-03-01,2024,3,MARZO,1,56.563,30.45,0.0,121.712,30.86,0.0,117.884,58.24,0.0,296159000,37.85,Reporte_completo_Marzo.pdf
2024-03-02,2024,3,MARZO,2,56.563,30.45,0.0,121.289,30.75,0.0,117.806,58.2,0.0,295658000,37.78,Reporte_completo_Marzo.pdf
2024-03-03,2024,3,MARZO,3,56.563,30.45,0.0,120.864,30.65,0.0,117.65,58.13,0.0,295077000,37.71,Reporte_completo_Marzo.pdf
2024-03-04,2024,3,MARZO,4,56.198,30.26,0.0,120.438,30.54,0.0,117.494,58.05,0.0,294130000,37.59,Reporte_completo_Marzo.pdf
2024-03-05,2024,3,MARZO,5,56.198,30.26,0.0,119.868,30.39,0.0,117.338,57.97,0.0,293404000,37.49,Reporte_completo_Marzo.pdf
2024-03-06,2024,3,MARZO,6,56.015,30.16,0.0,119.294,30.25,0.0,117.182,57.9,0.0,292491000,37.38,Reporte_completo_Marzo.pdf
2024-03-07,2024,3,MARZO,7,56.015,30.16,0.0,118.718,30.1,0.0,117.104,57.86,0.0,291837000,37.29,Reporte_completo_Marzo.pdf
2024-03-08,2024,3,MARZO,8,55.833,30.06,0.0,118.283,29.99,0.0,116.948,57.78,0.0,291064000,37.2,Reporte_completo_Marzo.pdf
2024-03-09,2024,3,MARZO,9,55.65,29.96,0.0,117.699,29.84,0.0,116.87,57.74,0.0,290219000,37.09,Reporte_completo_Marzo.pdf
2024-03-10,2024,3,MARZO,10,55.468,29.86,0.0,117.111,29.69,0.0,116.714,57.67,0.0,289293000,36.97,Reporte_completo_Marzo.pdf
2024-03-11,2024,3,MARZO,11,55.285,29.77,0.0,116.666,29.58,0.0,116.246,57.43,0.0,288197000,36.83,Reporte_completo_Marzo.pdf
2024-03-12,2024,3,MARZO,12,55.133,29.68,0.0,116.217,29.47,0.0,115.934,57.28,0.0,287284000,36.71,Reporte_completo_Marzo.pdf
2024-03-13,2024,3,MARZO,13,54.981,29.6,0.0,115.61,29.31,0.0,115.7,57.16,0.0,286291000,36.59,Reporte_completo_Marzo.pdf
2024-03-14,2024,3,MARZO,14,54.829,29.52,0.0,115.147,29.2,0.0,115.622,57.13,0.0,285598000,36.5,Reporte_completo_Marzo.pdf
2024-03-15,2024,3,MARZO,15,54.677,29.44,0.0,114.513,29.04,0.0,115.544,57.09,0.0,284734000,36.39,Reporte_completo_Marzo.pdf
2024-03-16,2024,3,MARZO,16,54.525,29.36,0.0,113.863,28.87,0.0,115.388,57.01,0.0,283776000,36.26,Reporte_completo_Marzo.pdf
2024-03-17,2024,3,MARZO,17,54.525,29.36,0.0,113.319,28.73,0.0,115.232,56.93,0.0,283076000,36.17,Reporte_completo_Marzo.pdf
2024-03-18,2024,3,MARZO,18,54.221,29.19,0.0,112.912,28.63,0.0,115.154,56.89,0.0,282287000,36.07,Reporte_completo_Marzo.pdf
2024-03-19,2024,3,MARZO,19,54.221,29.19,0.0,112.505,28.53,0.0,115.076,56.86,0.0,281802000,36.01,Reporte_completo_Marzo.pdf
2024-03-20,2024,3,MARZO,20,54.069,29.11,0.0,112.234,28.46,0.0,114.92,56.78,0.0,281223000,35.94,Reporte_completo_Marzo.pdf
2024-03-21,2024,3,MARZO,21,53.918,29.03,0.0,111.693,28.32,0.0,114.842,56.74,0.0,280453000,35.84,Reporte_completo_Marzo.pdf
2024-03-22,2024,3,MARZO,22,53.31,28.7,0.0,111.153,28.18,0.0,114.686,56.66,0.0,279149000,35.67,Reporte_completo_Marzo.pdf
2024-03-23,2024,3,MARZO,23,53.31,28.7,0.0,110.615,28.05,0.0,114.53,56.59,0.0,278455000,35.58,Reporte_completo_Marzo.pdf
2024-03-24,2024,3,MARZO,24,53.31,28.7,0.0,110.077,27.91,0.0,114.218,56.43,0.0,277605000,35.48,Reporte_completo_Marzo.pdf
2024-03-25,2024,3,MARZO,25,53.158,28.62,0.0,109.675,27.81,0.0,113.984,56.32,0.0,276817000,35.38,Reporte_completo_Marzo.pdf
2024-03-26,2024,3,MARZO,26,53.158,28.62,0.0,109.139,27.67,0.0,113.672,56.16,0.0,275969000,35.27,Reporte_completo_Marzo.pdf
2024-03-27,2024,3,MARZO,27,53.158,28.62,0.0,108.605,27.54,0.0,113.516,56.08,0.0,275279000,35.18,Reporte_completo_Marzo.pdf
2024-03-28,2024,3,MARZO,28,53.005,28.54,0.0,108.072,27.4,0.0,113.36,56.01,0.0,274437000,35.07,Reporte_completo_Marzo.pdf
2024-03-29,2024,3,MARZO,29,53.005,28.54,0.0,107.54,27.27,0.0,113.204,55.93,0.0,273749000,34.98,Reporte_completo_Marzo.pdf
2024-03-30,2024,3,MARZO,30,53.005,28.54,0.0,106.877,27.1,0.0,113.048,55.85,0.0,272930000,34.88,Reporte_completo_Marzo.pdf
2024-03-31,2024,3,MARZO,31,52.702,28.38,0.0,106.48,27.0,0.0,112.892,55.78,0.0,272074000,34.77,Reporte_completo_Marzo.pdf
2024-04-01,2024,4,ABRIL,1,52.55,28.29,0.0,106.084,26.9,0.0,112.892,55.78,0.0,271526000,34.7,Abril_2024.pdf
2024-04-02,2024,4,ABRIL,2,52.398,28.21,0.0,105.557,26.76,0.0,112.736,55.7,0.0,270691000,34.59,Abril_2024.pdf
2024-04-03,2024,4,ABRIL,3,52.246,28.13,0.0,105.032,26.63,0.0,112.58,55.62,0.0,269858000,34.49,Abril_2024.pdf
2024-04-04,2024,4,ABRIL,4,52.094,28.05,0.0,104.633,26.53,0.0,112.502,55.58,0.0,269229000,34.41,Abril_2024.pdf
2024-04-05,2024,4,ABRIL,5,51.942,27.97,0.0,104.246,26.43,0.0,111.64,55.16,0.0,267828000,34.23,Abril_2024.pdf
2024-04-06,2024,4,ABRIL,6,51.79,27.88,0.0,104.507,26.5,0.0,110.84,54.76,0.0,267137000,34.14,Abril_2024.pdf
2024-04-07,2024,4,ABRIL,7,51.638,27.8,0.0,104.9,26.6,0.0,109.72,54.21,0.0,266258000,34.03,Abril_2024.pdf
2024-04-08,2024,4,ABRIL,8,51.487,27.72,0.0,104.9,26.6,0.0,108.92,53.81,0.0,265307000,33.9,Abril_2024.pdf
2024-04-09,2024,4,ABRIL,9,51.487,27.72,0.0,104.769,26.56,0.0,108.04,53.38,0.0,264296000,33.77,Abril_2024.pdf
2024-04-10,2024,4,ABRIL,10,51.183,27.56,0.0,105.032,26.63,0.0,107.24,52.98,0.0,263455000,33.67,Abril_2024.pdf
2024-04-11,2024,4,ABRIL,11,51.031,27.48,0.0,105.294,26.7,0.0,106.2,52.47,0.0,262525000,33.55,Abril_2024.pdf
2024-04-12,2024,4,ABRIL,12,50.879,27.39,0.0,105.294,26.7,0.0,105.24,52.0,0.0,261413000,33.41,Abril_2024.pdf
2024-04-13,2024,4,ABRIL,13,50.727,27.31,0.0,105.689,26.8,0.0,104.36,51.56,0.0,260776000,33.33,Abril_2024.pdf
2024-04-14,2024,4,ABRIL,14,50.727,27.31,0.0,105.821,26.83,0.0,103.496,51.13,0.0,260044000,33.23,Abril_2024.pdf
2024-04-15,2024,4,ABRIL,15,50.575,27.23,0.0,105.952,26.86,0.0,102.66,50.72,0.0,259187000,33.12,Abril_2024.pdf
2024-04-16,2024,4,ABRIL,16,50.575,27.23,0.0,105.821,26.83,0.0,101.9,50.35,0.0,258296000,33.01,Abril_2024.pdf
2024-04-17,2024,4,ABRIL,17,50.271,27.07,0.0,105.689,26.8,0.0,100.836,49.82,0.0,256796000,32.82,Abril_2024.pdf
2024-04-18,2024,4,ABRIL,18,50.119,26.98,0.0,106.216,26.93,0.0,100.076,49.44,0.0,256411000,32.77,Abril_2024.pdf
2024-04-19,2024,4,ABRIL,19,49.967,26.9,0.0,106.348,26.97,0.0,99.24,49.03,0.0,255555000,32.66,Abril_2024.pdf
2024-04-20,2024,4,ABRIL,20,49.815,26.82,0.0,106.348,26.97,0.0,98.784,48.81,0.0,254947000,32.58,Abril_2024.pdf
2024-04-21,2024,4,ABRIL,21,49.663,26.74,0.0,106.613,27.03,0.0,97.416,48.13,0.0,253692000,32.42,Abril_2024.pdf
2024-04-22,2024,4,ABRIL,22,49.511,26.66,0.0,106.745,27.07,0.0,96.428,47.64,0.0,252684000,32.29,Abril_2024.pdf
2024-04-23,2024,4,ABRIL,23,49.359,26.58,0.0,106.745,27.07,0.0,95.543,47.21,0.0,251647000,32.16,Abril_2024.pdf
2024-04-24,2024,4,ABRIL,24,49.359,26.58,0.0,107.01,27.13,0.0,94.667,46.77,0.0,251036000,32.08,Abril_2024.pdf
2024-04-25,2024,4,ABRIL,25,49.207,26.49,0.0,107.142,27.17,0.0,93.791,46.34,0.0,250140000,31.97,Abril_2024.pdf
2024-04-26,2024,4,ABRIL,26,49.055,26.41,0.0,107.275,27.2,0.0,92.915,45.91,0.0,249245000,31.85,Abril_2024.pdf
2024-04-27,2024,4,ABRIL,27,48.904,26.33,0.0,107.142,27.17,0.0,92.112,45.51,0.0,248158000,31.71,Abril_2024.pdf
2024-04-28,2024,4,ABRIL,28,48.752,26.25,0.0,107.142,27.17,0.0,91.236,45.08,0.0,247130000,31.58,Abril_2024.pdf
2024-04-29,2024,4,ABRIL,29,48.6,26.17,0.0,107.673,27.3,0.0,90.36,44.64,0.0,246633000,31.52,Abril_2024.pdf
2024-04-30,2024,4,ABRIL,30,48.448,26.09,0.0,107.275,27.2,0.0,89.411,44.18,0.0,245134000,31.33,Abril_2024.pdf
2024-05-01,2024,5,MAYO,1,48.296,26.0,0.0,107.54,27.27,0.0,88.234,43.59,0.0,244070000,31.19,Mayo_2024.pdf
2024-05-02,2024,5,MAYO,2,48.296,26.0,0.0,107.673,27.3,0.0,87.642,43.3,0.0,243611000,31.13,Mayo_2024.pdf
2024-05-03,2024,5,MAYO,3,48.296,26.0,0.0,107.673,27.3,0.0,86.754,42.86,0.0,242723000,31.02,Mayo_2024.pdf
2024-05-04,2024,5,MAYO,4,48.296,26.0,0.0,107.806,27.33,0.0,85.866,42.42,0.0,241968000,30.92,Mayo_2024.pdf
2024-05-05,2024,5,MAYO,5,48.296,26.0,0.0,107.939,27.37,0.0,84.978,41.99,0.0,241213000,30.83,Mayo_2024.pdf
2024-05-06,2024,5,MAYO,6,48.144,25.92,0.0,108.072,27.4,0.0,83.942,41.47,0.0,240158000,30.69,Mayo_2024.pdf
2024-05-07,2024,5,MAYO,7,47.992,25.84,0.0,108.072,27.4,0.0,82.98,41.0,0.0,239044000,30.55,Mayo_2024.pdf
2024-05-08,2024,5,MAYO,8,47.992,25.84,0.0,108.338,27.47,0.0,82.092,40.56,0.0,238422000,30.47,Mayo_2024.pdf
2024-05-09,2024,5,MAYO,9,47.84,25.76,0.0,108.338,27.47,0.0,81.135,40.09,0.0,237313000,30.33,Mayo_2024.pdf
2024-05-10,2024,5,MAYO,10,47.536,25.59,0.0,108.338,27.47,0.0,80.186,39.62,0.0,236060000,30.17,Mayo_2024.pdf
2024-05-11,2024,5,MAYO,11,47.384,25.51,0.0,108.472,27.5,0.0,79.237,39.15,0.0,235093000,30.04,Mayo_2024.pdf
2024-05-12,2024,5,MAYO,12,47.384,25.51,0.0,108.605,27.54,0.0,78.361,38.72,0.0,234350000,29.95,Mayo_2024.pdf
2024-05-13,2024,5,MAYO,13,47.384,25.51,0.0,108.605,27.54,0.0,77.12,38.1,0.0,233109000,29.79,Mayo_2024.pdf
2024-05-14,2024,5,MAYO,14,47.384,25.51,0.0,108.605,27.54,0.0,76.463,37.78,0.0,232452000,29.71,Mayo_2024.pdf
2024-05-15,2024,5,MAYO,15,47.232,25.43,0.0,108.605,27.54,0.0,75.587,37.35,0.0,231424000,29.57,Mayo_2024.pdf
2024-05-16,2024,5,MAYO,16,47.08,25.35,0.0,108.605,27.54,0.0,74.565,36.84,0.0,230250000,29.42,Mayo_2024.pdf
2024-05-17,2024,5,MAYO,17,47.08,25.35,0.0,108.605,27.54,0.0,73.688,36.41,0.0,229373000,29.31,Mayo_2024.pdf
2024-05-18,2024,5,MAYO,18,47.08,25.35,0.0,108.872,27.61,0.0,72.856,36.0,0.0,228808000,29.24,Mayo_2024.pdf
2024-05-19,2024,5,MAYO,19,46.928,25.27,0.0,108.872,27.61,0.0,72.024,35.58,0.0,227824000,29.11,Mayo_2024.pdf
2024-05-20,2024,5,MAYO,20,46.776,25.18,0.0,109.139,27.67,0.0,71.128,35.14,0.0,227043000,29.01,Mayo_2024.pdf
2024-05-21,2024,5,MAYO,21,46.472,25.02,0.0,109.139,27.67,0.0,70.296,34.73,0.0,225907000,28.87,Mayo_2024.pdf
2024-05-22,2024,5,MAYO,22,46.624,25.1,10.0,109.273,27.71,0.0,69.4,34.29,3.8,225297000,28.79,Mayo_2024.pdf
2024-05-24,2024,5,MAYO,24,46.472,25.02,0.0,109.407,27.74,0.0,67.736,33.47,0.0,223615000,28.58,Mayo_2024.pdf
2024-05-25,2024,5,MAYO,25,46.321,24.94,0.0,109.809,27.84,0.0,66.84,33.02,0.0,222970000,28.49,Mayo_2024.pdf
2024-05-26,2024,5,MAYO,26,46.321,24.94,7.0,109.809,27.84,0.0,65.944,32.58,0.0,222074000,28.38,Mayo_2024.pdf
2024-05-27,2024,5,MAYO,27,46.169,24.86,0.0,109.809,27.84,0.0,65.112,32.17,0.0,221090000,28.25,Mayo_2024.pdf
2024-05-28,2024,5,MAYO,28,46.017,24.78,0.0,109.809,27.84,0.0,64.28,31.76,0.0,220106000,28.13,Mayo_2024.pdf
2024-05-29,2024,5,MAYO,29,46.017,24.78,16.0,109.809,27.84,0.0,63.384,31.32,0.0,219210000,28.01,Mayo_2024.pdf
2024-05-30,2024,5,MAYO,30,46.017,24.78,0.0,109.809,27.84,0.0,62.552,30.91,0.0,218378000,27.91,Mayo_2024.pdf
2024-05-31,2024,5,MAYO,31,45.713,24.61,0.0,109.943,27.88,0.0,61.656,30.46,0.0,217312000,27.77,Mayo_2024.pdf
2024-06-01,2024,6,JUNIO,1,45.713,24.61,0.0,109.943,27.88,0.0,60.79,30.03,0.0,216446000,27.66,Reporte_completo_de_junio_2024.pdf
2024-06-02,2024,6,JUNIO,2,45.561,24.53,0.0,109.943,27.88,0.0,60.058,29.67,0.0,215562000,27.55,Reporte_completo_de_junio_2024.pdf
2024-06-03,2024,6,JUNIO,3,45.561,24.53,0.0,109.943,27.88,0.0,59.448,29.37,0.0,214952000,27.47,Reporte_completo_de_junio_2024.pdf
2024-06-04,2024,6,JUNIO,4,45.409,24.45,0.0,109.809,27.84,0.0,58.96,29.13,0.0,214178000,27.37,Reporte_completo_de_junio_2024.pdf
2024-06-05,2024,6,JUNIO,5,45.409,24.45,0.0,109.006,27.64,0.0,58.533,28.92,0.0,212948000,27.21,Reporte_completo_de_junio_2024.pdf
2024-06-06,2024,6,JUNIO,6,45.409,24.45,0.0,109.006,27.64,0.0,58.045,28.68,0.0,212460000,27.15,Reporte_completo_de_junio_2024.pdf
2024-06-07,2024,6,JUNIO,7,45.256,24.37,0.0,108.738,27.57,0.0,57.679,28.5,0.0,211673000,27.05,Reporte_completo_de_junio_2024.pdf
2024-06-08,2024,6,JUNIO,8,45.256,24.37,3.0,108.605,27.54,0.0,57.74,28.53,0.0,211601000,27.04,Reporte_completo_de_junio_2024.pdf
2024-06-09,2024,6,JUNIO,9,45.105,24.29,6.8,107.407,27.23,0.0,57.74,28.53,0.0,210252000,26.87,Reporte_completo_de_junio_2024.pdf
2024-06-10,2024,6,JUNIO,10,45.105,24.29,0.1,106.877,27.1,0.0,57.679,28.5,0.0,209661000,26.79,Reporte_completo_de_junio_2024.pdf
2024-06-11,2024,6,JUNIO,11,44.649,24.04,0.0,106.613,27.03,0.0,57.618,28.47,0.0,208880000,26.69,Reporte_completo_de_junio_2024.pdf
